,time,usuario,device,colocation,acc_x,acc_y,acc_z,la_x,la_y,la_z,Activity
7964,04-04-2022-21:17:58.805,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-1.5466543,-4.807557,-2.4181437,-4.7516956,-5.1462116,-11.680077,Up-stairs
7965,04-04-2022-21:17:58.816,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-1.4077905,-4.6830587,-3.0214825,-4.659437,-5.0964456,-12.264117,Up-stairs
7966,04-04-2022-21:17:58.825,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-1.5035586,-4.759673,-3.6535518,-4.7872276,-5.240307,-12.881601,Up-stairs
7967,04-04-2022-21:17:58.842,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-1.70946,-5.00867,-4.19943,-4.9994984,-5.544352,-13.422178,Up-stairs
7968,04-04-2022-21:17:58.845,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-1.7525556,-6.066907,-4.4436383,-5.023414,-6.6429825,-13.670773,Up-stairs
7969,04-04-2022-21:17:58.856,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-2.2936451,-7.575254,-4.2521024,-5.5343275,-8.181234,-13.487965,Up-stairs
7970,04-04-2022-21:17:58.866,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-2.4947581,-9.184157,-3.323152,-5.693885,-9.809212,-12.572222,Up-stairs
7971,04-04-2022-21:17:58.876,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-2.231396,-10.213664,-1.7142484,-5.3513346,-10.840443,-10.990213,Up-stairs
7972,04-04-2022-21:17:58.886,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-2.087744,-10.477027,-0.51714754,-5.078825,-11.086456,-9.836611,Up-stairs
7973,04-04-2022-21:17:58.896,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-2.0350714,-10.405201,0.5602432,-4.877517,-10.980395,-8.80779,Up-stairs
7974,04-04-2022-21:17:58.906,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-2.4372973,-10.103531,1.3694834,-5.1669416,-10.630436,-8.034866,Up-stairs
7975,04-04-2022-21:17:58.917,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-2.8634653,-9.763555,1.6663644,-5.5595036,-10.238355,-7.7504463,Up-stairs
7976,04-04-2022-21:17:58.926,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-3.1316159,-9.677363,1.910573,-5.857522,-10.107978,-7.4997616,Up-stairs
7977,04-04-2022-21:17:58.936,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-3.3039982,-9.773131,2.087744,-6.074246,-10.172615,-7.3110075,Up-stairs
7978,04-04-2022-21:17:58.946,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-3.7349546,-10.16578,2.4708161,-6.5522094,-10.505456,-6.916308,Up-stairs
7979,04-04-2022-21:17:58.956,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-4.3143516,-10.6877165,3.064578,-7.16798,-10.988681,-6.312874,Up-stairs
7980,04-04-2022-21:17:58.966,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-5.2959743,-11.15698,3.572149,-8.182686,-11.446728,-5.7955256,Up-stairs
7981,04-04-2022-21:17:58.976,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-6.540959,-11.3964,3.4859576,-9.451887,-11.754728,-5.8718467,Up-stairs
7982,04-04-2022-21:17:58.986,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-8.025364,-11.664551,2.8203697,-10.980878,-12.1248455,-6.51898,Up-stairs
7983,04-04-2022-21:17:58.996,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-9.155427,-11.96622,1.6950948,-12.196276,-12.553185,-7.6096935,Up-stairs
7984,04-04-2022-21:17:59.006,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-9.830592,-12.253524,0.21068975,-13.011694,-12.972029,-9.037809,Up-stairs
7985,04-04-2022-21:17:59.016,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-9.514558,-12.861651,-1.4748282,-12.889244,-13.694811,-10.644764,Up-stairs
7986,04-04-2022-21:17:59.027,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-7.8769236,-13.857639,-3.0119057,-11.471875,-14.771848,-12.089952,Up-stairs
7987,04-04-2022-21:17:59.036,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-6.2632318,-14.690822,-3.8355112,-10.061174,-15.653049,-12.825514,Up-stairs
7988,04-04-2022-21:17:59.046,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-4.927267,-15.045163,-4.0462008,-8.875685,-16.032866,-12.968355,Up-stairs
7989,04-04-2022-21:17:59.057,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-3.9600096,-15.538369,-3.8402996,-7.9979186,-16.544708,-12.72022,Up-stairs
7990,04-04-2022-21:17:59.066,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-3.2321723,-15.950171,-3.5865142,-7.3108606,-16.984741,-12.444526,Up-stairs
7991,04-04-2022-21:17:59.077,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-2.873042,-15.86398,-3.1747115,-6.956296,-16.942396,-12.025387,Up-stairs
7992,04-04-2022-21:17:59.087,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-3.145981,-15.342045,-2.719813,-7.2090397,-16.474977,-11.572971,Up-stairs
7993,04-04-2022-21:17:59.097,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-3.5338416,-14.609419,-2.2840683,-7.5711465,-15.797211,-11.141817,Up-stairs
7994,04-04-2022-21:17:59.106,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-3.8833952,-13.632585,-1.9967642,-7.906388,-14.863827,-10.855091,Up-stairs
7995,04-04-2022-21:17:59.116,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-3.86903,-12.392388,-1.9632454,-7.90987,-13.60132,-10.816521,Up-stairs
7996,04-04-2022-21:17:59.128,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-3.8115692,-11.563994,-2.1021092,-7.885627,-12.7310095,-10.945781,Up-stairs
7997,04-04-2022-21:17:59.137,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-3.6966474,-10.764331,-2.4947581,-7.812869,-11.867783,-11.327057,Up-stairs
7998,04-04-2022-21:17:59.147,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-3.6248214,-10.079589,-2.906561,-7.771782,-11.143799,-11.729291,Up-stairs
7999,04-04-2022-21:17:59.158,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-3.4284968,-9.557653,-3.6966474,-7.6075416,-10.5581665,-12.511688,Up-stairs
8000,04-04-2022-21:17:59.167,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-3.2609026,-9.26556,-4.5154643,-7.4725447,-10.178877,-13.324455,Up-stairs
8001,04-04-2022-21:17:59.176,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-3.1364043,-9.337387,-5.161899,-7.3740644,-10.13859,-13.969322,Up-stairs
8002,04-04-2022-21:17:59.187,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-3.3806129,-9.821015,-5.521029,-7.6232157,-10.482986,-14.337633,Up-stairs
8003,04-04-2022-21:17:59.197,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-3.9073372,-10.486604,-5.473145,-8.115241,-10.980506,-14.317352,Up-stairs
8004,04-04-2022-21:17:59.207,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-4.4340615,-11.453861,-5.3486466,-8.554233,-11.745557,-14.242998,Up-stairs
8005,04-04-2022-21:17:59.218,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-4.548983,-12.789825,-5.410896,-8.532833,-12.841129,-14.371738,Up-stairs
8006,04-04-2022-21:17:59.228,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-5.1810527,-13.661315,-4.295198,-9.012392,-13.45382,-13.320063,Up-stairs
8007,04-04-2022-21:17:59.239,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-6.215348,-13.239936,-1.8435353,-9.90876,-12.763157,-10.915569,Up-stairs
8008,04-04-2022-21:17:59.249,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-7.019799,-12.531252,-0.320823,-10.602869,-11.816446,-9.421431,Up-stairs
8009,04-04-2022-21:17:59.259,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-7.608773,-11.722012,0.81402856,-11.070818,-10.818277,-8.316574,Up-stairs
8010,04-04-2022-21:17:59.268,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-7.800309,-10.998962,1.3024458,-11.106043,-9.960318,-7.871634,Up-stairs
8011,04-04-2022-21:17:59.279,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-7.393295,-10.496181,0.8379706,-10.491159,-9.347561,-8.395355,Up-stairs
8012,04-04-2022-21:17:59.289,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-7.019799,-10.275913,0.48841715,-9.87298,-9.024575,-8.810181,Up-stairs
8013,04-04-2022-21:17:59.298,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-7.038953,-9.390059,-0.2681506,-9.632441,-8.024844,-9.626591,Up-stairs
8014,04-04-2022-21:17:59.309,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-6.7803793,-8.762778,-1.0342951,-9.1394005,-7.267949,-10.434875,Up-stairs
8015,04-04-2022-21:17:59.319,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-6.4547677,-8.695741,-1.1923125,-8.602388,-7.0499516,-10.618313,Up-stairs
8016,04-04-2022-21:17:59.329,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-5.947197,-8.75799,-0.6895301,-7.9082093,-6.959512,-10.128297,Up-stairs
8017,04-04-2022-21:17:59.338,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-4.8985367,-9.040505,-0.8714894,-6.6817536,-7.1005497,-10.317499,Up-stairs
8018,04-04-2022-21:17:59.349,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-3.8163576,-9.361329,-1.9536686,-5.4253726,-7.2981224,-11.4048395,Up-stairs
8019,04-04-2022-21:17:59.359,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-3.169923,-9.552865,-2.4612393,-4.601304,-7.3775997,-11.915855,Up-stairs
8020,04-04-2022-21:17:59.369,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-2.585738,-9.710882,-2.456451,-3.8456154,-7.4127636,-11.90641,Up-stairs
8021,04-04-2022-21:17:59.379,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-2.4516625,-9.533711,-1.9249382,-3.5805137,-7.0755463,-11.351151,Up-stairs
8022,04-04-2022-21:17:59.882,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-2.4372973,-9.102755,-1.0773908,-3.4872494,-6.433294,-10.45513,Up-stairs
8023,04-04-2022-21:17:59.883,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-2.0398598,-8.6095495,0.07182605,-3.057272,-5.66973,-9.228321,Up-stairs
8024,04-04-2022-21:17:59.883,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-2.1164744,-2.9783869,-2.6192567,-4.7501535,-8.076267,-10.571975,Up-stairs
8025,04-04-2022-21:17:59.884,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-1.5227122,-3.715801,-3.9073372,-4.184617,-9.060562,-11.686682,Up-stairs
8026,04-04-2022-21:17:59.884,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-1.9249382,-5.142745,-4.793192,-4.6242642,-10.6957855,-12.412102,Up-stairs
8027,04-04-2022-21:17:59.885,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-2.743755,-6.411672,-4.261679,-5.4799047,-12.112402,-11.757381,Up-stairs
8028,04-04-2022-21:17:59.885,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-3.8019924,-7.4746976,-2.815581,-6.590845,-13.342176,-10.161694,Up-stairs
8029,04-04-2022-21:17:59.891,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-4.654328,-8.288726,-2.0925324,-7.506962,-14.31389,-9.284906,Up-stairs
8030,04-04-2022-21:17:59.899,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-5.3007627,-8.944737,-2.7629087,-8.231128,-15.119001,-9.795817,Up-stairs
8031,04-04-2022-21:17:59.909,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-5.7987566,-9.045294,-3.3806129,-8.823745,-15.35679,-10.249736,Up-stairs
8032,04-04-2022-21:17:59.919,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-6.0525417,-8.973468,-3.5003228,-9.183758,-15.400963,-10.21249,Up-stairs
8033,04-04-2022-21:17:59.929,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-5.9998693,-8.839393,-3.2848446,-9.243326,-15.364423,-9.84795,Up-stairs
8034,04-04-2022-21:17:59.939,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-6.0238113,-8.202535,-2.705448,-9.372635,-14.80901,-9.132753,Up-stairs
8035,04-04-2022-21:17:59.949,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-5.722142,-7.785944,-2.054225,-9.162866,-14.464407,-8.357393,Up-stairs
8036,04-04-2022-21:17:59.959,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-5.2049947,-7.5561004,-1.4221559,-8.726229,-14.303633,-7.6061754,Up-stairs
8037,04-04-2022-21:17:59.968,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-4.6399627,-7.398083,-1.0151415,-8.236774,-14.213219,-7.0803914,Up-stairs
8038,04-04-2022-21:17:59.979,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-4.1611223,-7.2592196,-0.8283938,-7.8373833,-14.141705,-6.7686725,Up-stairs
8039,04-04-2022-21:17:59.991,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-3.643975,-7.417237,-0.7134721,-7.407914,-14.365473,-6.52081,Up-stairs
8040,04-04-2022-21:18:00.006,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-3.3135753,-7.680599,-0.7613561,-7.17194,-14.693054,-6.427827,Up-stairs
8041,04-04-2022-21:18:00.011,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-3.040636,-8.0445175,-0.8571242,-6.9933586,-15.1185055,-6.3802648,Up-stairs
8042,04-04-2022-21:18:00.020,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-2.8299465,-8.552089,-1.0103531,-6.8775125,-15.687799,-6.383362,Up-stairs
8043,04-04-2022-21:18:00.030,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-2.7102363,-8.935161,-1.091756,-6.847891,-16.12892,-6.3167,Up-stairs
8044,04-04-2022-21:18:00.040,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-2.4995465,-9.227253,-1.1013328,-6.72511,-16.47427,-6.1802826,Up-stairs
8045,04-04-2022-21:18:00.049,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-2.2697031,-9.600749,-1.1779473,-6.582507,-16.895365,-6.1133995,Up-stairs
8046,04-04-2022-21:18:00.060,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-2.006341,-9.710882,-1.1779473,-6.4080863,-17.048885,-5.9684315,Up-stairs
8047,04-04-2022-21:18:00.069,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-1.4317327,-9.476251,-1.292869,-5.924127,-16.85287,-5.937678,Up-stairs
8048,04-04-2022-21:18:00.086,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-0.9768343,-9.260772,-1.1109096,-5.5622,-16.670948,-5.609143,Up-stairs
8049,04-04-2022-21:18:00.090,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-0.59855044,-8.983045,-0.93852705,-5.275808,-16.423355,-5.2900157,Up-stairs
8050,04-04-2022-21:18:00.099,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-0.5746084,-8.623915,-0.9672575,-5.3379083,-16.096035,-5.1683016,Up-stairs
8051,04-04-2022-21:18:00.111,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-0.79487497,-8.556877,-1.2641385,-5.6319456,-16.06506,-5.3138723,Up-stairs
8052,04-04-2022-21:18:00.120,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-1.5035586,-8.446744,-1.4652514,-6.4006796,-15.995663,-5.3642807,Up-stairs
8053,04-04-2022-21:18:00.130,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-2.087744,-8.499416,-1.4748282,-7.0282297,-16.093124,-5.229504,Up-stairs
8054,04-04-2022-21:18:00.140,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-2.6527755,-8.350976,-1.5801731,-7.6221075,-15.994113,-5.19384,Up-stairs
8055,04-04-2022-21:18:00.149,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-3.1651347,-8.212111,-1.6807296,-8.152593,-15.907443,-5.156005,Up-stairs
8056,04-04-2022-21:18:00.160,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-3.6152446,-8.101978,-1.6280571,-8.6125145,-15.850338,-4.9688053,Up-stairs
8057,04-04-2022-21:18:00.169,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-3.9743748,-7.967903,-1.7477672,-8.97373,-15.768984,-4.960242,Up-stairs
8058,04-04-2022-21:18:00.179,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-4.4819455,-7.9966335,-1.9009962,-9.476023,-15.850382,-4.991016,Up-stairs
8059,04-04-2022-21:18:00.189,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-4.9703627,-8.0684595,-2.2744915,-9.952078,-15.973261,-5.252245,Up-stairs
8060,04-04-2022-21:18:00.199,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-5.353435,-8.250419,-2.681506,-10.318554,-16.202843,-5.558475,Up-stairs
8061,04-04-2022-21:18:00.210,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-5.5976434,-8.135497,-3.2561142,-10.5440035,-16.13099,-6.0446663,Up-stairs
8062,04-04-2022-21:18:04.344,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-5.717354,-8.082825,-3.8163576,-10.643127,-16.117132,-6.5287447,Up-stairs
8063,04-04-2022-21:18:04.345,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-2.0446482,-6.6271505,-2.1643584,-7.965359,-12.740242,2.7085965,Up-stairs
8064,04-04-2022-21:18:04.346,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-2.0925324,-6.5840545,-1.8531121,-7.9767923,-12.605658,3.1754246,Up-stairs
8065,04-04-2022-21:18:04.346,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-2.1739352,-6.4739213,-1.6232687,-8.020865,-12.423357,3.5330853,Up-stairs
8066,04-04-2022-21:18:04.347,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-2.3463178,-6.4164605,-1.5945383,-8.146336,-12.300798,3.6879544,Up-stairs
8067,04-04-2022-21:18:04.347,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-2.4660277,-6.2728086,-1.8579005,-8.216596,-12.106201,3.5340285,Up-stairs
8068,04-04-2022-21:18:04.351,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-2.585738,-6.291962,-1.9919758,-8.280322,-12.07689,3.5104523,Up-stairs
8069,04-04-2022-21:18:04.362,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-2.9352913,-6.4068837,-1.9201498,-8.57448,-12.145318,3.6870155,Up-stairs
8070,04-04-2022-21:18:04.373,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-3.4332852,-6.7324953,-1.7190368,-9.023372,-12.424286,3.9840195,Up-stairs
8071,04-04-2022-21:18:04.382,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-4.19943,-7.393295,-1.9201498,-9.749789,-13.035735,3.8700805,Up-stairs
8072,04-04-2022-21:18:04.392,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-5.0374002,-8.082825,-2.480393,-10.559519,-13.672133,3.387847,Up-stairs
8073,04-04-2022-21:18:04.402,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-5.865794,-8.508993,-2.96881,-11.376769,-14.048772,2.956592,Up-stairs
8074,04-04-2022-21:18:04.413,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-6.3350577,-8.456321,-2.9783869,-11.85294,-13.954023,2.9796863,Up-stairs
8075,04-04-2022-21:18:04.422,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-6.7229185,-8.451532,-2.3942018,-12.261115,-13.916524,3.5751061,Up-stairs
8076,04-04-2022-21:18:04.451,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-6.8186865,-8.422802,-1.2401965,-12.391882,-13.828453,4.750531,Up-stairs
8077,04-04-2022-21:18:04.453,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-6.5601125,-8.499416,-0.91458505,-12.148783,-13.867102,5.095832,Up-stairs
8078,04-04-2022-21:18:04.462,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-5.90889,-8.7292595,-0.7517793,-11.522709,-14.048358,5.278364,Up-stairs
8079,04-04-2022-21:18:04.473,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-5.085284,-8.762778,-0.60333884,-10.741167,-14.027265,5.435417,Up-stairs
8080,04-04-2022-21:18:04.482,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-4.2521024,-8.954314,-0.3878607,-9.964853,-14.166001,5.6431584,Up-stairs
8081,04-04-2022-21:18:04.493,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-3.4620156,-9.064447,-0.22984336,-9.238997,-14.230893,5.778877,Up-stairs
8082,04-04-2022-21:18:04.502,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-2.1883004,-10.223241,-0.02873042,-8.026093,-15.352446,5.953061,Up-stairs
8083,04-04-2022-21:18:04.513,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-1.2449849,-10.936713,0.05746084,-7.1347904,-16.0295,6.0193486,Up-stairs
8084,04-04-2022-21:18:04.526,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-0.78529817,-11.382035,0.11971009,-6.7071857,-16.437569,6.081524,Up-stairs
8085,04-04-2022-21:18:04.532,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-0.46447513,-11.511322,-0.1436521,-6.432115,-16.503138,5.8262258,Up-stairs
8086,04-04-2022-21:18:04.543,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-0.50278234,-11.3964,-0.5267244,-6.489549,-16.339884,5.4641843,Up-stairs
8087,04-04-2022-21:18:04.552,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-0.9768343,-10.783484,-0.90021986,-6.924603,-15.733943,5.123682,Up-stairs
8088,04-04-2022-21:18:04.667,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-1.2401965,-10.34774,-0.8523358,-7.1411266,-15.327141,5.193735,Up-stairs
8089,04-04-2022-21:18:04.668,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-1.6663644,-10.189722,-0.7661445,-7.5229626,-15.208437,5.290516,Up-stairs
8090,04-04-2022-21:18:04.669,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-7.2209125,-13.13459,0.22505496,-12.471903,-18.56879,6.475411,Up-stairs
8091,04-04-2022-21:18:04.669,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-8.250419,-13.417107,0.17717093,-13.3447895,-18.944063,6.475625,Up-stairs
8092,04-04-2022-21:18:04.669,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-8.949526,-13.8480625,0.4213795,-13.91711,-19.443253,6.7607284,Up-stairs
8093,04-04-2022-21:18:04.670,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-9.3182335,-14.293385,0.8619126,-14.176928,-19.94836,7.232527,Up-stairs
8094,04-04-2022-21:18:04.672,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-9.524135,-14.628572,1.2114661,-14.299936,-20.336279,7.5977163,Up-stairs
8095,04-04-2022-21:18:04.682,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-9.562442,-14.374787,1.3503298,-14.291079,-20.122427,7.7358623,Up-stairs
8096,04-04-2022-21:18:04.693,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-9.241618,-13.345281,1.340753,-13.994808,-19.091858,7.70899,Up-stairs
8097,04-04-2022-21:18:04.702,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-8.973468,-12.148179,1.13964,-13.766298,-17.877441,7.493748,Up-stairs
8098,04-04-2022-21:18:04.713,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-8.504205,-10.922348,0.6607997,-13.339849,-16.618914,7.0118685,Up-stairs
8099,04-04-2022-21:18:04.722,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-8.0684595,-9.792285,-0.04309563,-12.943785,-15.443877,6.3178086,Up-stairs
8100,04-04-2022-21:18:04.732,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-7.0820484,-9.011775,-0.9816227,-11.988363,-14.611656,5.401151,Up-stairs
8101,04-04-2022-21:18:04.742,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-6.0716953,-9.083601,-2.72939,-10.950465,-14.660897,3.694142,Up-stairs
8102,04-04-2022-21:18:04.753,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-4.1802764,-10.299856,-9.002198,-9.01594,-15.865847,-2.5364041,Up-stairs
8103,04-04-2022-21:18:04.762,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-3.0597897,-11.530476,-11.880029,-7.855355,-17.128155,-5.4117255,Up-stairs
8104,04-04-2022-21:18:04.773,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-2.8778305,-11.506534,-10.357317,-7.674312,-17.218496,-3.9903998,Up-stairs
8105,04-04-2022-21:18:06.644,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-3.845088,-11.142614,-8.331821,-8.680128,-17.03508,-2.161601,Up-stairs
8106,04-04-2022-21:18:06.645,fwcheesecake,Motorola Moto G (5) Plus,Right pocket,-4.1419687,-4.012682,-3.3279405,-5.2488594,-7.367583,-12.476154,Up-stairs
